"","x","y","transport","injuries","construction","water","pharmacies","schools","health","parks","markets","libraries","label","vol","int"
"1368",596450.650374652,512946.181689055,185.945001086241,16.4871761835109,355.415398050311,691.76231787046,379.464725280416,559.213911863344,457.451293079062,186.75938489059,4028.11417334006,2742.64786198305,1,4979.51680563894,1
"1369",596370.689599987,512870.403802236,234.836176461968,0.330866942522211,388.691070789657,754.101031372455,413.307470263642,577.18603322037,466.490324636362,244.534542961696,3969.45230056552,2683.99266920342,1,4979.51680563894,1
"1370",596054.631839314,512180.596219913,259.037408614577,34.6064582933031,359.560027163206,870.581413473045,231.346782537443,197.657760252193,100.989335158913,43.2431786559786,3317.23195209298,2600.73328409143,1,4979.51680563894,1
"1371",596500.254432759,512915.442857872,185.945001086241,16.4871761835109,355.415398050311,691.76231787046,379.464725280416,559.213911863344,457.451293079062,186.75938489059,4028.11417334006,2742.64786198305,1,4979.51680563894,1
"1372",596381.594571127,512923.931905944,234.836176461968,0.330866942522211,388.691070789657,754.101031372455,413.307470263642,577.18603322037,466.490324636362,244.534542961696,3969.45230056552,2683.99266920342,1,4979.51680563894,1
"1373",596886.623941619,512991.820447275,35.849111887123,38.0128638399986,473.658973992332,231.188577436477,335.666136355642,596.309803388987,279.612997348779,9.78670395461668,4459.24023544805,3208.00130701766,1,4979.51680563894,1
"1374",596511.147400677,513387.814587241,76.9288987685072,31.1008953255611,98.5567990514587,412.168106845679,38.5305467307146,229.181228276605,110.06285682463,107.088522386956,4318.82493912557,2733.7577869819,1,4979.51680563894,1
"1375",596886.597380777,512991.793886434,35.849111887123,38.0128638399986,473.658973992332,231.188577436477,335.666136355642,596.309803388987,279.612997348779,9.78670395461668,4459.24023544805,3208.00130701766,1,4979.51680563894,1
"1376",596447.933306062,512946.73090755,185.945001086241,16.4871761835109,355.415398050311,691.76231787046,379.464725280416,559.213911863344,457.451293079062,186.75938489059,4028.11417334006,2742.64786198305,1,4979.51680563894,1
"1377",596440.51717234,512935.202766956,185.945001086241,16.4871761835109,355.415398050311,691.76231787046,379.464725280416,559.213911863344,457.451293079062,186.75938489059,4028.11417334006,2742.64786198305,1,4979.51680563894,1
"1378",596398.742484077,513515.534497584,27.234020820918,27.0247896704076,93.4241494665458,336.977608779658,75.024426065244,133.362620953091,93.4241494665466,126.279218063792,4377.96355010718,2727.94990820363,1,4979.51680563894,1
"1379",596381.626114891,512923.963449708,234.836176461968,0.330866942522211,388.691070789657,754.101031372455,413.307470263642,577.18603322037,466.490324636362,244.534542961696,3969.45230056552,2683.99266920342,1,4979.51680563894,1
"1380",596702.584845167,512893.17053607,129.44221161537,119.314038624351,417.690445181869,480.444656596831,412.320910497895,444.648089240922,305.457388945499,174.441228618515,4206.00266343405,2992.76166317981,1,4979.51680563894,1
"1381",596381.605786826,512923.943121643,234.836176461968,0.330866942522211,388.691070789657,754.101031372455,413.307470263642,577.18603322037,466.490324636362,244.534542961696,3969.45230056552,2683.99266920342,1,4979.51680563894,1
"1382",596381.623158185,512923.960493002,234.836176461968,0.330866942522211,388.691070789657,754.101031372455,413.307470263642,577.18603322037,466.490324636362,244.534542961696,3969.45230056552,2683.99266920342,1,4979.51680563894,1
"1383",596381.582846783,512923.9201816,234.836176461968,0.330866942522211,388.691070789657,754.101031372455,413.307470263642,577.18603322037,466.490324636362,244.534542961696,3969.45230056552,2683.99266920342,1,4979.51680563894,1
"1384",596381.608778621,512923.946113438,234.836176461968,0.330866942522211,388.691070789657,754.101031372455,413.307470263642,577.18603322037,466.490324636362,244.534542961696,3969.45230056552,2683.99266920342,1,4979.51680563894,1
"1385",596381.626680344,512923.964015161,234.836176461968,0.330866942522211,388.691070789657,754.101031372455,413.307470263642,577.18603322037,466.490324636362,244.534542961696,3969.45230056552,2683.99266920342,1,4979.51680563894,1
"1386",596381.619099833,512923.95643465,234.836176461968,0.330866942522211,388.691070789657,754.101031372455,413.307470263642,577.18603322037,466.490324636362,244.534542961696,3969.45230056552,2683.99266920342,1,4979.51680563894,1
"1387",596398.779291124,513515.571304632,27.234020820918,27.0247896704076,93.4241494665458,336.977608779658,75.024426065244,133.362620953091,93.4241494665466,126.279218063792,4377.96355010718,2727.94990820363,1,4979.51680563894,1
"1388",596381.61194097,512923.949275787,234.836176461968,0.330866942522211,388.691070789657,754.101031372455,413.307470263642,577.18603322037,466.490324636362,244.534542961696,3969.45230056552,2683.99266920342,1,4979.51680563894,1
"1389",596381.602432528,512923.939767345,234.836176461968,0.330866942522211,388.691070789657,754.101031372455,413.307470263642,577.18603322037,466.490324636362,244.534542961696,3969.45230056552,2683.99266920342,1,4979.51680563894,1
"1390",596498.598908488,513336.046213385,76.9288987685072,31.1008953255611,98.5567990514587,412.168106845679,38.5305467307146,229.181228276605,110.06285682463,107.088522386956,4318.82493912557,2733.7577869819,1,4979.51680563894,1
"1391",596795.621081674,513249.072279547,69.438231940875,49.581956693496,267.178928527043,233.183604360285,39.0449553176155,542.2126186593,341.577783041701,22.8636183609369,4532.24835129135,3080.76822656302,1,4979.51680563894,1
"1392",596186.280378122,512529.477439079,261.295872049964,75.4907999933067,381.602855983064,873.258644747476,266.102249689469,357.378069498584,392.369895012329,342.602025195944,3604.64649516119,2584.33596442935,1,4979.51680563894,1
"1393",596212.438915986,512547.680605131,261.295872049964,75.4907999933067,381.602855983064,873.258644747476,266.102249689469,357.378069498584,392.369895012329,342.602025195944,3604.64649516119,2584.33596442935,1,4979.51680563894,1
"1394",596431.568058096,512851.748627212,262.966196104916,78.8218900303029,454.510583969845,714.649547936662,363.655498873783,439.897327474156,325.754538768425,290.606024853123,3940.2850994005,2757.04524439737,1,4979.51680563894,1
"1395",596381.589874202,512923.927209019,234.836176461968,0.330866942522211,388.691070789657,754.101031372455,413.307470263642,577.18603322037,466.490324636362,244.534542961696,3969.45230056552,2683.99266920342,1,4979.51680563894,1
"1396",591475.844011108,511763.964830027,127.471044248224,12.9764018960473,595.173475980588,446.962315080459,199.694605494893,378.621408780455,479.207883931563,61.6997191930942,2017.88777007751,2771.9401455179,1,4979.51680563894,1
"1397",596080.228468796,512157.259850849,259.037408614577,34.6064582933031,359.560027163206,870.581413473045,231.346782537443,197.657760252193,100.989335158913,43.2431786559786,3317.23195209298,2600.73328409143,1,4979.51680563894,1
"1398",596083.171739093,512158.710125309,259.037408614577,34.6064582933031,359.560027163206,870.581413473045,231.346782537443,197.657760252193,100.989335158913,43.2431786559786,3317.23195209298,2600.73328409143,1,4979.51680563894,1
"1399",596096.248270827,512172.915859607,259.037408614577,34.6064582933031,359.560027163206,870.581413473045,231.346782537443,197.657760252193,100.989335158913,43.2431786559786,3317.23195209298,2600.73328409143,1,4979.51680563894,1
