"","x","y","transport","injuries","construction","water","pharmacies","schools","health","parks","markets","libraries","label","vol","int"
"21",592203.867347408,510998.220562118,126.116520720877,10.8111332751064,146.588268631637,291.745872217595,97.8406524415464,93.454733666874,299.909677339778,19.2863352818075,977.53597183212,1854.2244732804,1,1461.96126744958,1
"22",592312.263350338,510761.597619442,18.5247009472867,17.7825540645875,103.867560945419,330.409811040105,108.788121264224,189.151571664824,28.9414714527682,51.7460160466863,785.355147322384,1570.02457372488,1,730.980633724789,1
"23",592330.667984869,510746.304850496,18.5247009472867,17.7825540645875,103.867560945419,330.409811040105,108.788121264224,189.151571664824,28.9414714527682,51.7460160466863,785.355147322384,1570.02457372488,1,730.980633724789,1
"24",592385.376012169,510795.502566137,18.5247009472867,17.7825540645875,103.867560945419,330.409811040105,108.788121264224,189.151571664824,28.9414714527682,51.7460160466863,785.355147322384,1570.02457372488,1,1461.96126744958,1
"25",592105.722307735,511172.627667009,103.79839930265,2.70295901380938,131.070916867836,323.504985473692,118.91497196633,236.109341917206,348.120602291341,35.3407749628637,1141.47722816398,2039.41816232448,1,292.392253489916,1
"26",592153.721983534,511036.953684728,84.9513939092272,26.0268371364232,81.4616704400709,364.851943915227,84.1562616613229,146.578556508914,289.155838089219,68.7554608540049,1045.86374307088,1895.01196694724,1,1461.96126744958,1
"27",592071.719620797,511216.602522227,18.2106719035963,20.9884404637066,113.448273512221,406.093460414647,45.0336515902867,153.437676427557,329.238818249275,101.061721147698,1259.60579149595,2151.09960755025,1,1461.96126744958,1
"28",592173.68929188,511134.839829478,103.79839930265,2.70295901380938,131.070916867836,323.504985473692,118.91497196633,236.109341917206,348.120602291341,35.3407749628637,1141.47722816398,2039.41816232448,1,1461.96126744958,1
"29",591964.322134948,511238.510363692,18.2106719035963,20.9884404637066,113.448273512221,406.093460414647,45.0336515902867,153.437676427557,329.238818249275,101.061721147698,1259.60579149595,2151.09960755025,1,730.980633724789,1
"30",592178.975048341,511092.278577351,103.79839930265,2.70295901380938,131.070916867836,323.504985473692,118.91497196633,236.109341917206,348.120602291341,35.3407749628637,1141.47722816398,2039.41816232448,1,1461.96126744958,1
"31",592436.1866608,510914.603221665,9.34673458291208,24.305063066772,251.566940632135,194.315199420668,236.62497902919,226.542670927844,142.916934579297,54.2509689228518,672.911414529222,1562.36421984693,1,974.640844966385,1
"32",592572.782219744,511161.427533196,111.164335254883,13.306951378063,343.941376722595,31.3600664649225,92.6969052984624,211.565541899791,395.51090237226,97.2112139855789,686.927856216836,1713.53574241359,1,1461.96126744958,1
"33",592105.725681687,511172.631040961,103.79839930265,2.70295901380938,131.070916867836,323.504985473692,118.91497196633,236.109341917206,348.120602291341,35.3407749628637,1141.47722816398,2039.41816232448,1,292.392253489916,1
"34",591964.321754441,511238.509983185,18.2106719035963,20.9884404637066,113.448273512221,406.093460414647,45.0336515902867,153.437676427557,329.238818249275,101.061721147698,1259.60579149595,2151.09960755025,1,730.980633724789,1
"35",592150.13324811,511275.31250211,13.8383400591121,45.4442098894847,200.421068829422,285.825197310922,143.549923405304,273.181711298321,347.00820352663,18.0941822744445,1173.4198928418,2106.9277977091,1,1461.96126744958,1
"36",591746.35056292,511014.326013444,17.6974366410666,24.7614209829144,253.900430030936,684.479706746419,47.5452012238689,111.59072099482,155.780784006591,49.8988435252895,1425.7631435854,2177.57854380426,1,730.980633724789,1
"37",591925.604537198,511110.005049518,26.9723063267188,18.0393750445095,86.5336958038886,532.710670048829,35.7065618151172,88.4816826410928,194.391605344779,101.426833888926,1305.01944411358,2127.20910708478,1,1461.96126744958,1
"38",591765.096095757,511267.650908814,105.304378649186,4.27158722178872,99.0713685245379,496.675394754798,104.267666970233,55.0370198047423,303.384813465521,11.2962713802258,1489.59315427117,2319.40498289452,1,1461.96126744958,1
"39",591860.682786006,511282.352758663,16.2907188818664,17.1965392570712,76.2668124394604,447.812864438727,35.1564341945903,77.3986856664117,278.069665659055,64.9871083849732,1374.47218021267,2241.3188189503,1,1461.96126744958,1
"40",591770.339286373,511185.787271491,105.304378649186,4.27158722178872,99.0713685245379,496.675394754798,104.267666970233,55.0370198047423,303.384813465521,11.2962713802258,1489.59315427117,2319.40498289452,1,730.980633724789,1
"41",591745.375633488,511215.921004871,105.304378649186,4.27158722178872,99.0713685245379,496.675394754798,104.267666970233,55.0370198047423,303.384813465521,11.2962713802258,1489.59315427117,2319.40498289452,1,365.490316862395,1
"42",591745.350019426,511215.89539081,105.304378649186,4.27158722178872,99.0713685245379,496.675394754798,104.267666970233,55.0370198047423,303.384813465521,11.2962713802258,1489.59315427117,2319.40498289452,1,365.490316862395,1
"43",591746.379723842,511014.355174366,17.6974366410666,24.7614209829144,253.900430030936,684.479706746419,47.5452012238689,111.59072099482,155.780784006591,49.8988435252895,1425.7631435854,2177.57854380426,1,730.980633724789,1
"44",591995.211079828,511381.310742272,91.0041372046039,32.0701828294581,193.065774199418,320.13381523492,113.044224788318,241.870943289853,218.156877995445,67.4460816587743,1333.88088610974,2267.08528522909,1,1461.96126744958,1
"45",591640.465021521,511204.192801413,70.6938445738453,35.4429794776088,172.739674410552,552.551545286245,179.401244691772,90.7296505260009,330.810127210893,45.706393691839,1545.0668858543,2349.40711584452,1,1461.96126744958,1
"46",591745.397707284,511215.943078668,105.304378649186,4.27158722178872,99.0713685245379,496.675394754798,104.267666970233,55.0370198047423,303.384813465521,11.2962713802258,1489.59315427117,2319.40498289452,1,365.490316862395,1
"47",591745.329681665,511215.875053048,105.304378649186,4.27158722178872,99.0713685245379,496.675394754798,104.267666970233,55.0370198047423,303.384813465521,11.2962713802258,1489.59315427117,2319.40498289452,1,365.490316862395,1
"48",591745.383623176,511215.928994559,105.304378649186,4.27158722178872,99.0713685245379,496.675394754798,104.267666970233,55.0370198047423,303.384813465521,11.2962713802258,1489.59315427117,2319.40498289452,1,365.490316862395,1
"49",591811.293506453,511178.784030987,105.304378649186,4.27158722178872,99.0713685245379,496.675394754798,104.267666970233,55.0370198047423,303.384813465521,11.2962713802258,1489.59315427117,2319.40498289452,1,730.980633724789,1
"50",591974.406163722,511533.907004292,46.9964138061678,23.9887816254496,164.229481513392,212.589795950205,68.8030403723286,316.730709120357,161.727885624449,15.7573781510979,1397.94540707457,2360.51123330022,1,1461.96126744958,1
"51",592028.447837318,511025.723990909,26.9544503759416,23.4428020027942,76.5397063756215,468.826064004322,39.5757801227626,129.579483840756,185.194772360835,50.0507136972768,1161.65217950929,1976.67772076739,1,1461.96126744958,1
"52",591980.736241262,511460.38292688,46.9964138061678,23.9887816254496,164.229481513392,212.589795950205,68.8030403723286,316.730709120357,161.727885624449,15.7573781510979,1397.94540707457,2360.51123330022,1,730.980633724789,1
"53",591992.68161591,511545.923315931,7.67379448858073,13.6158192552841,68.1723619397206,106.430483532408,104.950839955907,378.132964334819,171.96712393401,64.7269128640298,1472.51548540218,2385.26176213543,1,1461.96126744958,1
"54",591770.345567873,511185.793552991,105.304378649186,4.27158722178872,99.0713685245379,496.675394754798,104.267666970233,55.0370198047423,303.384813465521,11.2962713802258,1489.59315427117,2319.40498289452,1,730.980633724789,1
"55",592009.513375863,511483.862894577,46.9964138061678,23.9887816254496,164.229481513392,212.589795950205,68.8030403723286,316.730709120357,161.727885624449,15.7573781510979,1397.94540707457,2360.51123330022,1,730.980633724789,1
